"","X","date.dd.mm.yy.","bd_liz_id","MR_O2_min","marker_sample","FMS","time_in_chamber","Geno.pheno","Date.Hatched","Phenotypic.Sex","Genotypic.Sex","mass","svl_mm","match","file","Final_MR_O2_min"
"715",1017,"24/2/21",3013,20.0746402733747,29960,1,65,"ZZm","12/22/2020","M","ZZ",11.244,55,"Data_02-25-2021_Pogona.exp.3","Data_02-25-2021_Pogona.exp",0.30884061959038
"716",1018,"24/2/21",3013,19.9009087832459,34160,1,65,"ZZm","12/22/2020","M","ZZ",11.244,55,"Data_02-25-2021_Pogona.exp.3","Data_02-25-2021_Pogona.exp",0.306167827434552
"717",1019,"24/2/21",3013,21.2176530683041,38360,1,65,"ZZm","12/22/2020","M","ZZ",11.244,55,"Data_02-25-2021_Pogona.exp.3","Data_02-25-2021_Pogona.exp",0.326425431820063
"718",1020,"24/2/21",3013,25.3681973209186,42560,1,65,"ZZm","12/22/2020","M","ZZ",11.244,55,"Data_02-25-2021_Pogona.exp.3","Data_02-25-2021_Pogona.exp",0.390279958783363
"719",1021,"24/2/21",3013,32.1137392818651,46600,1,65,"ZZm","12/22/2020","M","ZZ",11.244,55,"Data_02-25-2021_Pogona.exp.3","Data_02-25-2021_Pogona.exp",0.494057527413309
"720",1153,"25/2/21",3013,18.1665918187422,9200,1,65,"ZZm","12/22/2020","M","ZZ",11.067,55,"Data_02-26-2021_Pogona.exp.3","Data_02-26-2021_Pogona.exp",0.279486027980649
"721",1154,"25/2/21",3013,17.9495773623217,13400,1,65,"ZZm","12/22/2020","M","ZZ",11.067,55,"Data_02-26-2021_Pogona.exp.3","Data_02-26-2021_Pogona.exp",0.276147344035719
"722",1155,"25/2/21",3013,18.152301404879,17450,1,65,"ZZm","12/22/2020","M","ZZ",11.067,55,"Data_02-26-2021_Pogona.exp.3","Data_02-26-2021_Pogona.exp",0.279266175459677
"723",1156,"25/2/21",3013,17.5979297214071,21650,1,65,"ZZm","12/22/2020","M","ZZ",11.067,55,"Data_02-26-2021_Pogona.exp.3","Data_02-26-2021_Pogona.exp",0.27073738032934
"724",1157,"25/2/21",3013,18.6103294204274,25850,1,65,"ZZm","12/22/2020","M","ZZ",11.067,55,"Data_02-26-2021_Pogona.exp.3","Data_02-26-2021_Pogona.exp",0.286312760314268
"725",1158,"25/2/21",3013,17.8304216233326,30050,1,65,"ZZm","12/22/2020","M","ZZ",11.067,55,"Data_02-26-2021_Pogona.exp.3","Data_02-26-2021_Pogona.exp",0.274314178820502
"726",1159,"25/2/21",3013,17.8382820080397,34160,1,65,"ZZm","12/22/2020","M","ZZ",11.067,55,"Data_02-26-2021_Pogona.exp.3","Data_02-26-2021_Pogona.exp",0.274435107815995
"727",1160,"25/2/21",3013,17.7026719885878,38360,1,65,"ZZm","12/22/2020","M","ZZ",11.067,55,"Data_02-26-2021_Pogona.exp.3","Data_02-26-2021_Pogona.exp",0.272348799824428
"728",1776,"8/12/20",3015,6.83335055605628,10400,1,65,"ZZm","11/29/2020","M","ZZ",5.609,46,"Data_12-09-2020_Pogona.exp.5","Data_12-09-2020_Pogona.exp",0.105128470093174
"729",1777,"8/12/20",3015,6.91234856295183,14606,1,65,"ZZm","11/29/2020","M","ZZ",5.609,46,"Data_12-09-2020_Pogona.exp.5","Data_12-09-2020_Pogona.exp",0.106343824045413
"730",1778,"8/12/20",3015,7.3517390857947,18768,1,65,"ZZm","11/29/2020","M","ZZ",5.609,46,"Data_12-09-2020_Pogona.exp.5","Data_12-09-2020_Pogona.exp",0.113103678242995
"731",1779,"8/12/20",3015,7.07831703676908,22914,1,65,"ZZm","11/29/2020","M","ZZ",5.609,46,"Data_12-09-2020_Pogona.exp.5","Data_12-09-2020_Pogona.exp",0.108897185181063
"732",1780,"8/12/20",3015,7.05164459931482,27101,1,65,"ZZm","11/29/2020","M","ZZ",5.609,46,"Data_12-09-2020_Pogona.exp.5","Data_12-09-2020_Pogona.exp",0.108486839989459
"733",1781,"8/12/20",3015,7.3058997107034,31267,1,65,"ZZm","11/29/2020","M","ZZ",5.609,46,"Data_12-09-2020_Pogona.exp.5","Data_12-09-2020_Pogona.exp",0.112398457087745
"734",1782,"8/12/20",3015,7.72412103033361,35426,1,65,"ZZm","11/29/2020","M","ZZ",5.609,46,"Data_12-09-2020_Pogona.exp.5","Data_12-09-2020_Pogona.exp",0.118832631235902
"735",1783,"8/12/20",3015,8.37864767206852,39572,1,65,"ZZm","11/29/2020","M","ZZ",5.609,46,"Data_12-09-2020_Pogona.exp.5","Data_12-09-2020_Pogona.exp",0.128902271877977
"736",1784,"8/12/20",3015,21.5600742917128,43765,1,65,"ZZm","11/29/2020","M","ZZ",5.609,46,"Data_12-09-2020_Pogona.exp.5","Data_12-09-2020_Pogona.exp",0.331693450641735
"737",1785,"8/12/20",3015,10.7756155551549,47942,1,65,"ZZm","11/29/2020","M","ZZ",5.609,46,"Data_12-09-2020_Pogona.exp.5","Data_12-09-2020_Pogona.exp",0.165778700848537
"738",32,"10/1/21",3020,3.33907591405303,11650,1,65,"ZWf","Null","F","ZW",4.181,41,"Data_01-11-2021_Pogona.exp.7","Data_01-11-2021_Pogona.exp",0.0513703986777389
"739",33,"10/1/21",3020,3.45378424161069,15760,1,65,"ZWf","Null","F","ZW",4.181,41,"Data_01-11-2021_Pogona.exp.7","Data_01-11-2021_Pogona.exp",0.053135142178626
"740",34,"10/1/21",3020,3.13910497620581,19960,1,65,"ZWf","Null","F","ZW",4.181,41,"Data_01-11-2021_Pogona.exp.7","Data_01-11-2021_Pogona.exp",0.0482939227108586
"741",35,"10/1/21",3020,2.91321404565966,24040,1,65,"ZWf","Null","F","ZW",4.181,41,"Data_01-11-2021_Pogona.exp.7","Data_01-11-2021_Pogona.exp",0.0448186776255332
"742",36,"10/1/21",3020,2.79483906290741,28240,1,65,"ZWf","Null","F","ZW",4.181,41,"Data_01-11-2021_Pogona.exp.7","Data_01-11-2021_Pogona.exp",0.0429975240447294
"743",37,"10/1/21",3020,2.43465296292149,32440,1,65,"ZWf","Null","F","ZW",4.181,41,"Data_01-11-2021_Pogona.exp.7","Data_01-11-2021_Pogona.exp",0.0374561994295614
"744",38,"10/1/21",3020,2.24280145194661,36640,1,65,"ZWf","Null","F","ZW",4.181,41,"Data_01-11-2021_Pogona.exp.7","Data_01-11-2021_Pogona.exp",0.0345046377222555
"745",39,"10/1/21",3020,1.99939215497835,40840,1,65,"ZWf","Null","F","ZW",4.181,41,"Data_01-11-2021_Pogona.exp.7","Data_01-11-2021_Pogona.exp",0.0307598793073592
"746",40,"10/1/21",3020,2.05525464150848,44930,1,65,"ZWf","Null","F","ZW",4.181,41,"Data_01-11-2021_Pogona.exp.7","Data_01-11-2021_Pogona.exp",0.0316193021770535
"747",41,"10/1/21",3020,2.08420746699119,49130,1,65,"ZWf","Null","F","ZW",4.181,41,"Data_01-11-2021_Pogona.exp.7","Data_01-11-2021_Pogona.exp",0.0320647302614029
"748",1026,"24/2/21",3110,33.3165036931921,10310,1,65,"ZWf","12/22/2020","F","ZW",14.77,63,"Data_02-25-2021_Pogona.exp.5","Data_02-25-2021_Pogona.exp",0.512561595279878
"749",1027,"24/2/21",3110,33.7220941528917,14510,1,65,"ZWf","12/22/2020","F","ZW",14.77,63,"Data_02-25-2021_Pogona.exp.5","Data_02-25-2021_Pogona.exp",0.518801448506026
"750",1028,"24/2/21",3110,34.3599737383588,18710,1,65,"ZWf","12/22/2020","F","ZW",14.77,63,"Data_02-25-2021_Pogona.exp.5","Data_02-25-2021_Pogona.exp",0.528614980590135
"751",1029,"24/2/21",3110,34.3279385313505,22910,1,65,"ZWf","12/22/2020","F","ZW",14.77,63,"Data_02-25-2021_Pogona.exp.5","Data_02-25-2021_Pogona.exp",0.528122131251546
"752",1030,"24/2/21",3110,34.1365348646597,26960,1,65,"ZWf","12/22/2020","F","ZW",14.77,63,"Data_02-25-2021_Pogona.exp.5","Data_02-25-2021_Pogona.exp",0.525177459456303
"753",1031,"24/2/21",3110,31.9417165833201,31160,1,65,"ZWf","12/22/2020","F","ZW",14.77,63,"Data_02-25-2021_Pogona.exp.5","Data_02-25-2021_Pogona.exp",0.491411024358771
"754",1032,"24/2/21",3110,30.937563865231,35360,1,65,"ZWf","12/22/2020","F","ZW",14.77,63,"Data_02-25-2021_Pogona.exp.5","Data_02-25-2021_Pogona.exp",0.475962521003554
"755",1033,"24/2/21",3110,30.4326916353799,39560,1,65,"ZWf","12/22/2020","F","ZW",14.77,63,"Data_02-25-2021_Pogona.exp.5","Data_02-25-2021_Pogona.exp",0.468195255928922
"756",1034,"24/2/21",3110,29.8431630553329,43760,1,65,"ZWf","12/22/2020","F","ZW",14.77,63,"Data_02-25-2021_Pogona.exp.5","Data_02-25-2021_Pogona.exp",0.45912558546666
"757",1035,"24/2/21",3110,31.6808061242302,47800,1,65,"ZWf","12/22/2020","F","ZW",14.77,63,"Data_02-25-2021_Pogona.exp.5","Data_02-25-2021_Pogona.exp",0.487397017295849
"758",1165,"25/2/21",3110,27.300733203918,10400,1,65,"ZWf","12/22/2020","F","ZW",14.213,63,"Data_02-26-2021_Pogona.exp.5","Data_02-26-2021_Pogona.exp",0.420011280060277
"759",1166,"25/2/21",3110,28.5071055857028,14600,1,65,"ZWf","12/22/2020","F","ZW",14.213,63,"Data_02-26-2021_Pogona.exp.5","Data_02-26-2021_Pogona.exp",0.438570855164658
"760",1167,"25/2/21",3110,29.1453633589329,18650,1,65,"ZWf","12/22/2020","F","ZW",14.213,63,"Data_02-26-2021_Pogona.exp.5","Data_02-26-2021_Pogona.exp",0.448390205522045
"761",1168,"25/2/21",3110,28.1068689237512,22850,1,65,"ZWf","12/22/2020","F","ZW",14.213,63,"Data_02-26-2021_Pogona.exp.5","Data_02-26-2021_Pogona.exp",0.432413368057711
"762",1169,"25/2/21",3110,26.9492462335948,27050,1,65,"ZWf","12/22/2020","F","ZW",14.213,63,"Data_02-26-2021_Pogona.exp.5","Data_02-26-2021_Pogona.exp",0.414603788209151
"763",1170,"25/2/21",3110,26.9051850986821,31250,1,65,"ZWf","12/22/2020","F","ZW",14.213,63,"Data_02-26-2021_Pogona.exp.5","Data_02-26-2021_Pogona.exp",0.413925924595109
"764",1171,"25/2/21",3110,25.3345841497856,35360,1,65,"ZWf","12/22/2020","F","ZW",14.213,63,"Data_02-26-2021_Pogona.exp.5","Data_02-26-2021_Pogona.exp",0.389762833073625
"765",1172,"25/2/21",3110,23.8710642991876,39560,1,65,"ZWf","12/22/2020","F","ZW",14.213,63,"Data_02-26-2021_Pogona.exp.5","Data_02-26-2021_Pogona.exp",0.367247143064425
"766",1343,"28/1/21",3115,5.63251566222786,11000,1,65,"ZWf","1/25/2021","F","ZW",5.232,43,"Data_01-28-2021_Pogona.exp.6","Data_01-28-2021_Pogona.exp",0.0866540871111978
"767",1344,"28/1/21",3115,5.97919565431708,15200,1,65,"ZWf","1/25/2021","F","ZW",5.232,43,"Data_01-28-2021_Pogona.exp.6","Data_01-28-2021_Pogona.exp",0.091987625451032
"768",1345,"28/1/21",3115,5.74357447422702,19300,1,65,"ZWf","1/25/2021","F","ZW",5.232,43,"Data_01-28-2021_Pogona.exp.6","Data_01-28-2021_Pogona.exp",0.0883626842188772
"769",1346,"28/1/21",3115,5.79361442405816,23410,1,65,"ZWf","1/25/2021","F","ZW",5.232,43,"Data_01-28-2021_Pogona.exp.6","Data_01-28-2021_Pogona.exp",0.0891325296008948
"770",1347,"28/1/21",3115,6.12271867692139,27610,1,65,"ZWf","1/25/2021","F","ZW",5.232,43,"Data_01-28-2021_Pogona.exp.6","Data_01-28-2021_Pogona.exp",0.0941956719526368
"771",1348,"28/1/21",3115,6.37311691854688,31810,1,65,"ZWf","1/25/2021","F","ZW",5.232,43,"Data_01-28-2021_Pogona.exp.6","Data_01-28-2021_Pogona.exp",0.0980479525930289
"772",1349,"28/1/21",3115,6.21206831618166,36010,1,65,"ZWf","1/25/2021","F","ZW",5.232,43,"Data_01-28-2021_Pogona.exp.6","Data_01-28-2021_Pogona.exp",0.0955702817874102
"773",1350,"28/1/21",3115,6.27631858566671,40060,1,65,"ZWf","1/25/2021","F","ZW",5.232,43,"Data_01-28-2021_Pogona.exp.6","Data_01-28-2021_Pogona.exp",0.0965587474717955
"774",1351,"28/1/21",3115,7.99434154589935,44260,1,65,"ZWf","1/25/2021","F","ZW",5.232,43,"Data_01-28-2021_Pogona.exp.6","Data_01-28-2021_Pogona.exp",0.122989869936913
"775",1352,"28/1/21",3115,7.03182383183547,48460,1,65,"ZWf","1/25/2021","F","ZW",5.232,43,"Data_01-28-2021_Pogona.exp.6","Data_01-28-2021_Pogona.exp",0.108181905105161
"776",1790,"8/12/20",3120,7.646621370459,9832,1,65,"ZWf","1/12/20","F","ZW",5,42,"Data_12-09-2020_Pogona.exp.4","Data_12-09-2020_Pogona.exp",0.117640328776292
"777",1791,"8/12/20",3120,8.1542450183829,13996,1,65,"ZWf","1/12/20","F","ZW",5,42,"Data_12-09-2020_Pogona.exp.4","Data_12-09-2020_Pogona.exp",0.125449923359737
"778",1792,"8/12/20",3120,7.79903195901021,18165,1,65,"ZWf","1/12/20","F","ZW",5,42,"Data_12-09-2020_Pogona.exp.4","Data_12-09-2020_Pogona.exp",0.119985107061696
"779",1793,"8/12/20",3120,7.78974604267726,22336,1,65,"ZWf","1/12/20","F","ZW",5,42,"Data_12-09-2020_Pogona.exp.4","Data_12-09-2020_Pogona.exp",0.119842246810419
"780",1794,"8/12/20",3120,7.93425622014766,26499,1,65,"ZWf","1/12/20","F","ZW",5,42,"Data_12-09-2020_Pogona.exp.4","Data_12-09-2020_Pogona.exp",0.122065480309964
"781",1795,"8/12/20",3120,7.92179424097576,30665,1,65,"ZWf","1/12/20","F","ZW",5,42,"Data_12-09-2020_Pogona.exp.4","Data_12-09-2020_Pogona.exp",0.121873757553473
"782",1796,"8/12/20",3120,8.03360578956728,34813,1,65,"ZWf","1/12/20","F","ZW",5,42,"Data_12-09-2020_Pogona.exp.4","Data_12-09-2020_Pogona.exp",0.123593935224112
"783",1797,"8/12/20",3120,8.40276190120882,39005,1,65,"ZWf","1/12/20","F","ZW",5,42,"Data_12-09-2020_Pogona.exp.4","Data_12-09-2020_Pogona.exp",0.129273260018597
"784",1798,"8/12/20",3120,8.78103603129448,43166,1,65,"ZWf","1/12/20","F","ZW",5,42,"Data_12-09-2020_Pogona.exp.4","Data_12-09-2020_Pogona.exp",0.135092862019915
"785",1799,"8/12/20",3120,14.7338754819919,47325,1,65,"ZWf","1/12/20","F","ZW",5,42,"Data_12-09-2020_Pogona.exp.4","Data_12-09-2020_Pogona.exp",0.22667500741526
"786",1698,"6/12/20",3125,4.49735849795227,12230,1,65,"ZWf","11/25/2020","F","ZW",5.523,44,"Data_12-07-2020_Pogona.exp.8","Data_12-07-2020_Pogona.exp",0.0691901307377272
"787",1699,"6/12/20",3125,4.16389178179814,16300,1,65,"ZWf","11/25/2020","F","ZW",5.523,44,"Data_12-07-2020_Pogona.exp.8","Data_12-07-2020_Pogona.exp",0.0640598735661252
"788",1700,"6/12/20",3125,4.15353984616267,20500,1,65,"ZWf","11/25/2020","F","ZW",5.523,44,"Data_12-07-2020_Pogona.exp.8","Data_12-07-2020_Pogona.exp",0.0639006130178872
"789",1701,"6/12/20",3125,4.46678508543056,24700,1,65,"ZWf","11/25/2020","F","ZW",5.523,44,"Data_12-07-2020_Pogona.exp.8","Data_12-07-2020_Pogona.exp",0.0687197705450855
"790",1702,"6/12/20",3125,4.49407223005297,28780,1,65,"ZWf","11/25/2020","F","ZW",5.523,44,"Data_12-07-2020_Pogona.exp.8","Data_12-07-2020_Pogona.exp",0.0691395727700457
"791",1703,"6/12/20",3125,4.65702956627253,33040,1,65,"ZWf","11/25/2020","F","ZW",5.523,44,"Data_12-07-2020_Pogona.exp.8","Data_12-07-2020_Pogona.exp",0.0716466087118851
"792",1704,"6/12/20",3125,4.65797753412563,37240,1,65,"ZWf","11/25/2020","F","ZW",5.523,44,"Data_12-07-2020_Pogona.exp.8","Data_12-07-2020_Pogona.exp",0.071661192832702
"793",1705,"6/12/20",3125,5.50896383042147,41350,1,65,"ZWf","11/25/2020","F","ZW",5.523,44,"Data_12-07-2020_Pogona.exp.8","Data_12-07-2020_Pogona.exp",0.0847532896987918
"794",905,"23/2/21",3130,18.4986167714707,9200,1,65,"ZZf","8/2/21","F","ZZ",7.746,49,"Data_02-24-2021_Pogona.exp.3","Data_02-24-2021_Pogona.exp",0.284594104176472
"795",906,"23/2/21",3130,17.7014438852034,13280,1,65,"ZZf","8/2/21","F","ZZ",7.746,49,"Data_02-24-2021_Pogona.exp.3","Data_02-24-2021_Pogona.exp",0.272329905926206
"796",907,"23/2/21",3130,19.3675660406049,17480,1,65,"ZZf","8/2/21","F","ZZ",7.746,49,"Data_02-24-2021_Pogona.exp.3","Data_02-24-2021_Pogona.exp",0.297962554470845
"797",908,"23/2/21",3130,24.7687234739241,21680,1,65,"ZZf","8/2/21","F","ZZ",7.746,49,"Data_02-24-2021_Pogona.exp.3","Data_02-24-2021_Pogona.exp",0.381057284214217
"798",909,"23/2/21",3130,27.8493611255929,25880,1,65,"ZZf","8/2/21","F","ZZ",7.746,49,"Data_02-24-2021_Pogona.exp.3","Data_02-24-2021_Pogona.exp",0.428451709624506
"799",910,"23/2/21",3130,35.6191279207368,29960,1,65,"ZZf","8/2/21","F","ZZ",7.746,49,"Data_02-24-2021_Pogona.exp.3","Data_02-24-2021_Pogona.exp",0.547986583395951
"800",911,"23/2/21",3130,18.3005226844623,34160,1,65,"ZZf","8/2/21","F","ZZ",7.746,49,"Data_02-24-2021_Pogona.exp.3","Data_02-24-2021_Pogona.exp",0.281546502837882
"801",912,"23/2/21",3130,23.153431001189,38360,1,65,"ZZf","8/2/21","F","ZZ",7.746,49,"Data_02-24-2021_Pogona.exp.3","Data_02-24-2021_Pogona.exp",0.356206630787523
"802",913,"23/2/21",3130,41.0887458048393,42430,1,65,"ZZf","8/2/21","F","ZZ",7.746,49,"Data_02-24-2021_Pogona.exp.3","Data_02-24-2021_Pogona.exp",0.632134550843682
"803",918,"23/2/21",3210,9.70024183728724,12200,1,65,"ZZf","1/25/2021","F","ZZ",5.664,45,"Data_02-24-2021_Pogona.exp.8","Data_02-24-2021_Pogona.exp",0.149234489804419
"804",919,"23/2/21",3210,9.56564854906912,16280,1,65,"ZZf","1/25/2021","F","ZZ",5.664,45,"Data_02-24-2021_Pogona.exp.8","Data_02-24-2021_Pogona.exp",0.147163823831833
"805",920,"23/2/21",3210,10.1251164861904,20480,1,65,"ZZf","1/25/2021","F","ZZ",5.664,45,"Data_02-24-2021_Pogona.exp.8","Data_02-24-2021_Pogona.exp",0.155771022864468
"806",921,"23/2/21",3210,10.0149013515432,24680,1,65,"ZZf","1/25/2021","F","ZZ",5.664,45,"Data_02-24-2021_Pogona.exp.8","Data_02-24-2021_Pogona.exp",0.154075405408357
"807",922,"23/2/21",3210,10.3951969609628,28760,1,65,"ZZf","1/25/2021","F","ZZ",5.664,45,"Data_02-24-2021_Pogona.exp.8","Data_02-24-2021_Pogona.exp",0.159926107091735
"808",923,"23/2/21",3210,9.72661358568267,32960,1,65,"ZZf","1/25/2021","F","ZZ",5.664,45,"Data_02-24-2021_Pogona.exp.8","Data_02-24-2021_Pogona.exp",0.149640209010503
"809",924,"23/2/21",3210,9.98470367372682,37160,1,65,"ZZf","1/25/2021","F","ZZ",5.664,45,"Data_02-24-2021_Pogona.exp.8","Data_02-24-2021_Pogona.exp",0.153610825749643
"810",925,"23/2/21",3210,10.4028396263469,41360,1,65,"ZZf","1/25/2021","F","ZZ",5.664,45,"Data_02-24-2021_Pogona.exp.8","Data_02-24-2021_Pogona.exp",0.160043686559183
"811",926,"23/2/21",3210,10.3419040924117,45430,1,65,"ZZf","1/25/2021","F","ZZ",5.664,45,"Data_02-24-2021_Pogona.exp.8","Data_02-24-2021_Pogona.exp",0.159106216806334
"812",1523,"30/1/21",3210,5.75037743138273,10940,1,65,"ZZf","1/25/2021","F","ZZ",4.636,41,"Data_01-30-2021_Pogona.exp.6","Data_01-30-2021_Pogona.exp",0.0884673450981958
"813",1524,"30/1/21",3210,5.50043904858353,15140,1,65,"ZZf","1/25/2021","F","ZZ",4.636,41,"Data_01-30-2021_Pogona.exp.6","Data_01-30-2021_Pogona.exp",0.0846221392089774
"814",1525,"30/1/21",3210,5.96322394016425,19340,1,65,"ZZf","1/25/2021","F","ZZ",4.636,41,"Data_01-30-2021_Pogona.exp.6","Data_01-30-2021_Pogona.exp",0.0917419067717577
"815",1526,"30/1/21",3210,5.71195476135429,23410,1,65,"ZZf","1/25/2021","F","ZZ",4.636,41,"Data_01-30-2021_Pogona.exp.6","Data_01-30-2021_Pogona.exp",0.0878762270977583
"816",1527,"30/1/21",3210,5.95598427187614,27610,1,65,"ZZf","1/25/2021","F","ZZ",4.636,41,"Data_01-30-2021_Pogona.exp.6","Data_01-30-2021_Pogona.exp",0.0916305272596329
"817",1528,"30/1/21",3210,6.40973282830517,31810,1,65,"ZZf","1/25/2021","F","ZZ",4.636,41,"Data_01-30-2021_Pogona.exp.6","Data_01-30-2021_Pogona.exp",0.098611274281618
"818",1529,"30/1/21",3210,6.3745567719266,36010,1,65,"ZZf","1/25/2021","F","ZZ",4.636,41,"Data_01-30-2021_Pogona.exp.6","Data_01-30-2021_Pogona.exp",0.0980701041834862
"819",1530,"30/1/21",3210,7.05984614346494,40060,1,65,"ZZf","1/25/2021","F","ZZ",4.636,41,"Data_01-30-2021_Pogona.exp.6","Data_01-30-2021_Pogona.exp",0.108613017591768
"820",1531,"30/1/21",3210,7.23459140016871,44260,1,65,"ZZf","1/25/2021","F","ZZ",4.636,41,"Data_01-30-2021_Pogona.exp.6","Data_01-30-2021_Pogona.exp",0.111301406156442
"821",1532,"30/1/21",3210,6.96639118085133,48460,1,65,"ZZf","1/25/2021","F","ZZ",4.636,41,"Data_01-30-2021_Pogona.exp.6","Data_01-30-2021_Pogona.exp",0.107175248936174
"822",762,"20/1/21",3250,7.27892834366607,12090,1,65,"ZZm","1/18/2021","M","ZZ",5.08,43,"Data_01-21-2021_Pogona.exp.8","Data_01-21-2021_Pogona.exp",0.111983512979478
"823",763,"20/1/21",3250,7.05149149312633,16290,1,65,"ZZm","1/18/2021","M","ZZ",5.08,43,"Data_01-21-2021_Pogona.exp.8","Data_01-21-2021_Pogona.exp",0.108484484509636
"824",764,"20/1/21",3250,7.27078301306803,20490,1,65,"ZZm","1/18/2021","M","ZZ",5.08,43,"Data_01-21-2021_Pogona.exp.8","Data_01-21-2021_Pogona.exp",0.111858200201047
"825",765,"20/1/21",3250,7.35826737410226,24690,1,65,"ZZm","1/18/2021","M","ZZ",5.08,43,"Data_01-21-2021_Pogona.exp.8","Data_01-21-2021_Pogona.exp",0.113204113447727
"826",766,"20/1/21",3250,7.37558423168173,28800,1,65,"ZZm","1/18/2021","M","ZZ",5.08,43,"Data_01-21-2021_Pogona.exp.8","Data_01-21-2021_Pogona.exp",0.113470526641257
"827",767,"20/1/21",3250,8.63737331393446,33000,1,65,"ZZm","1/18/2021","M","ZZ",5.08,43,"Data_01-21-2021_Pogona.exp.8","Data_01-21-2021_Pogona.exp",0.132882666368222
"828",768,"20/1/21",3250,8.31084573534516,37200,1,65,"ZZm","1/18/2021","M","ZZ",5.08,43,"Data_01-21-2021_Pogona.exp.8","Data_01-21-2021_Pogona.exp",0.127859165159156
"829",46,"10/1/21",3350,9.79521445225265,9250,1,65,"ZWf","12/22/2020","F","ZW",5.703,47,"Data_01-11-2021_Pogona.exp.3","Data_01-11-2021_Pogona.exp",0.150695606957733
"830",47,"10/1/21",3350,10.2196489525418,13360,1,65,"ZWf","12/22/2020","F","ZW",5.703,47,"Data_01-11-2021_Pogona.exp.3","Data_01-11-2021_Pogona.exp",0.157225368500643
"831",48,"10/1/21",3350,9.49268188690284,17560,1,65,"ZWf","12/22/2020","F","ZW",5.703,47,"Data_01-11-2021_Pogona.exp.3","Data_01-11-2021_Pogona.exp",0.146041259798505
"832",49,"10/1/21",3350,9.23768443731035,21760,1,65,"ZWf","12/22/2020","F","ZW",5.703,47,"Data_01-11-2021_Pogona.exp.3","Data_01-11-2021_Pogona.exp",0.142118222112467
"833",50,"10/1/21",3350,7.94828168488683,25840,1,65,"ZWf","12/22/2020","F","ZW",5.703,47,"Data_01-11-2021_Pogona.exp.3","Data_01-11-2021_Pogona.exp",0.122281256690567
"834",51,"10/1/21",3350,6.96180632526341,30040,1,65,"ZWf","12/22/2020","F","ZW",5.703,47,"Data_01-11-2021_Pogona.exp.3","Data_01-11-2021_Pogona.exp",0.10710471269636
"835",52,"10/1/21",3350,6.7554106409144,34240,1,65,"ZWf","12/22/2020","F","ZW",5.703,47,"Data_01-11-2021_Pogona.exp.3","Data_01-11-2021_Pogona.exp",0.103929394475606
"836",53,"10/1/21",3350,11.9962130143339,38440,1,65,"ZWf","12/22/2020","F","ZW",5.703,47,"Data_01-11-2021_Pogona.exp.3","Data_01-11-2021_Pogona.exp",0.184557123297445
"837",54,"10/1/21",3350,27.1679047550794,42530,1,65,"ZWf","12/22/2020","F","ZW",5.703,47,"Data_01-11-2021_Pogona.exp.3","Data_01-11-2021_Pogona.exp",0.41796776546276
"838",55,"10/1/21",3350,24.4890876499256,46730,1,65,"ZWf","12/22/2020","F","ZW",5.703,47,"Data_01-11-2021_Pogona.exp.3","Data_01-11-2021_Pogona.exp",0.37675519461424
"839",56,"10/1/21",3350,22.5079891916224,50930,1,65,"ZWf","12/22/2020","F","ZW",5.703,47,"Data_01-11-2021_Pogona.exp.3","Data_01-11-2021_Pogona.exp",0.346276756794191
"840",1804,"8/12/20",3420,9.17903577063034,11007,1,65,"ZZf","3/12/20","F","ZZ",5.914,45.5,"Data_12-09-2020_Pogona.exp.6","Data_12-09-2020_Pogona.exp",0.141215934932774
"841",1805,"8/12/20",3420,8.87800586104281,15209,1,65,"ZZf","3/12/20","F","ZZ",5.914,45.5,"Data_12-09-2020_Pogona.exp.6","Data_12-09-2020_Pogona.exp",0.136584705554505
"842",1806,"8/12/20",3420,9.13168406012987,19388,1,65,"ZZf","3/12/20","F","ZZ",5.914,45.5,"Data_12-09-2020_Pogona.exp.6","Data_12-09-2020_Pogona.exp",0.140487447078921
"843",1807,"8/12/20",3420,9.90036245852651,23519,1,65,"ZZf","3/12/20","F","ZZ",5.914,45.5,"Data_12-09-2020_Pogona.exp.6","Data_12-09-2020_Pogona.exp",0.152313268592716
"844",1808,"8/12/20",3420,7.58697292441742,27654,1,65,"ZZf","3/12/20","F","ZZ",5.914,45.5,"Data_12-09-2020_Pogona.exp.6","Data_12-09-2020_Pogona.exp",0.116722660375653
"845",1809,"8/12/20",3420,7.60027049773481,31851,1,65,"ZZf","3/12/20","F","ZZ",5.914,45.5,"Data_12-09-2020_Pogona.exp.6","Data_12-09-2020_Pogona.exp",0.116927238426689
"846",1810,"8/12/20",3420,7.99799296606774,36041,1,65,"ZZf","3/12/20","F","ZZ",5.914,45.5,"Data_12-09-2020_Pogona.exp.6","Data_12-09-2020_Pogona.exp",0.123046045631811
"847",1811,"8/12/20",3420,8.50587914024461,40219,1,65,"ZZf","3/12/20","F","ZZ",5.914,45.5,"Data_12-09-2020_Pogona.exp.6","Data_12-09-2020_Pogona.exp",0.130859679080686
"848",1812,"8/12/20",3420,7.85893982478526,44398,1,65,"ZZf","3/12/20","F","ZZ",5.914,45.5,"Data_12-09-2020_Pogona.exp.6","Data_12-09-2020_Pogona.exp",0.120906766535158
"849",931,"23/2/21",3425,9.57145997591939,11600,1,65,"ZZm","8/2/21","M","ZZ",7.483,48,"Data_02-24-2021_Pogona.exp.7","Data_02-24-2021_Pogona.exp",0.14725323039876
