"","date.dd.mm.yy.","bd_liz_id","MR_O2_min","marker_sample","FMS","Geno.pheno","Date.Hatched","Phenotypic.Sex","Genotypic.Sex","mass","svl_mm","Final_MR_O2_min","BMR_O2"
"526","22/4/21","423",1.21234303438861,30650,1,"XX_Female","6/2/21","Female","XX",0.95,33,0.0202057172398101,0.0191665464686765
"527","22/4/21","423",1.16840958609903,34760,1,"XX_Female","6/2/21","Female","XX",0.95,33,0.0194734931016505,0.0191665464686765
"528","22/4/21","423",1.14999278812059,38960,1,"XX_Female","6/2/21","Female","XX",0.95,33,0.0191665464686765,0.0191665464686765
"529","22/4/21","423",1.22745237679192,43160,1,"XX_Female","6/2/21","Female","XX",0.95,33,0.0204575396131987,0.0191665464686765
"530","22/4/21","423",2.53583306161107,47200,1,"XX_Female","6/2/21","Female","XX",0.95,33,0.0422638843601846,0.0191665464686765
"531","22/4/21","428",1.46103422283563,8600,2,"XY_Male","1/2/21","Male","XY",0.889,29,0.0243505703805939,0.0164245866539272
"532","22/4/21","428",1.37942737414662,12630,2,"XY_Male","1/2/21","Male","XY",0.889,29,0.0229904562357771,0.0164245866539272
"533","22/4/21","428",1.28670011923491,16850,2,"XY_Male","1/2/21","Male","XY",0.889,29,0.0214450019872486,0.0164245866539272
"534","22/4/21","428",1.17447062578772,21050,2,"XY_Male","1/2/21","Male","XY",0.889,29,0.0195745104297953,0.0164245866539272
"535","22/4/21","428",1.08029052497873,25250,2,"XY_Male","1/2/21","Male","XY",0.889,29,0.0180048420829789,0.0164245866539272
"536","22/4/21","428",1.03154353569391,29450,2,"XY_Male","1/2/21","Male","XY",0.889,29,0.0171923922615652,0.0164245866539272
"537","22/4/21","428",1.03609521331682,33560,2,"XY_Male","1/2/21","Male","XY",0.889,29,0.0172682535552803,0.0164245866539272
"538","22/4/21","428",0.98547519923563,37760,2,"XY_Male","1/2/21","Male","XY",0.889,29,0.0164245866539272,0.0164245866539272
"539","22/4/21","428",1.29782383050878,41960,2,"XY_Male","1/2/21","Male","XY",0.889,29,0.0216303971751464,0.0164245866539272
"540","22/4/21","428",1.67695622121926,46000,2,"XY_Male","1/2/21","Male","XY",0.889,29,0.0279492703536543,0.0164245866539272
"541","22/4/21","428",1.81461125848695,50200,2,"XY_Male","1/2/21","Male","XY",0.889,29,0.0302435209747825,0.0164245866539272
"542","22/4/21","459",1.19419718153701,9200,2,"XX_Male","6/2/21","Male","XX",0.696,32,0.0199032863589501,0.0129937863221189
"543","22/4/21","459",1.01502120919933,13230,2,"XX_Male","6/2/21","Male","XX",0.696,32,0.0169170201533221,0.0129937863221189
"544","22/4/21","459",0.922191565289818,17450,2,"XX_Male","6/2/21","Male","XX",0.696,32,0.015369859421497,0.0129937863221189
"545","22/4/21","459",0.892512142818018,21650,2,"XX_Male","6/2/21","Male","XX",0.696,32,0.0148752023803003,0.0129937863221189
"546","22/4/21","459",0.836495171067553,25850,2,"XX_Male","6/2/21","Male","XX",0.696,32,0.0139415861844592,0.0129937863221189
"547","22/4/21","459",0.855395591035879,30050,2,"XX_Male","6/2/21","Male","XX",0.696,32,0.0142565931839313,0.0129937863221189
"548","22/4/21","459",0.81376582675897,34160,2,"XX_Male","6/2/21","Male","XX",0.696,32,0.0135627637793162,0.0129937863221189
"549","22/4/21","459",0.805518866422669,38360,2,"XX_Male","6/2/21","Male","XX",0.696,32,0.0134253144403778,0.0129937863221189
"550","22/4/21","459",0.78734092874247,42560,2,"XX_Male","6/2/21","Male","XX",0.696,32,0.0131223488123745,0.0129937863221189
"551","22/4/21","459",0.788569062472119,46600,2,"XX_Male","6/2/21","Male","XX",0.696,32,0.0131428177078687,0.0129937863221189
"552","22/4/21","459",0.779627179327137,50800,2,"XX_Male","6/2/21","Male","XX",0.696,32,0.0129937863221189,0.0129937863221189
"553","22/4/21","461",0.598042173689208,8600,1,"XY_Male","6/2/21","Male","XY",0.719,32,0.00996736956148681,0.00643186635328521
"554","22/4/21","461",0.540236700773977,12630,1,"XY_Male","6/2/21","Male","XY",0.719,32,0.00900394501289961,0.00643186635328521
"555","22/4/21","461",0.503085159231366,16850,1,"XY_Male","6/2/21","Male","XY",0.719,32,0.0083847526538561,0.00643186635328521
"556","22/4/21","461",0.485516171855682,21050,1,"XY_Male","6/2/21","Male","XY",0.719,32,0.0080919361975947,0.00643186635328521
"557","22/4/21","461",0.449206718360389,25250,1,"XY_Male","6/2/21","Male","XY",0.719,32,0.00748677863933982,0.00643186635328521
"558","22/4/21","461",0.423901420618569,29450,1,"XY_Male","6/2/21","Male","XY",0.719,32,0.00706502367697616,0.00643186635328521
"559","22/4/21","461",0.422022151750645,33560,1,"XY_Male","6/2/21","Male","XY",0.719,32,0.00703370252917742,0.00643186635328521
"560","22/4/21","461",0.394084756550639,37760,1,"XY_Male","6/2/21","Male","XY",0.719,32,0.00656807927584398,0.00643186635328521
"561","22/4/21","461",0.385911981197113,41960,1,"XY_Male","6/2/21","Male","XY",0.719,32,0.00643186635328521,0.00643186635328521
"562","22/4/21","461",0.878235546958495,46000,1,"XY_Male","6/2/21","Male","XY",0.719,32,0.0146372591159749,0.00643186635328521
"563","22/4/21","461",0.966215876217983,50200,1,"XY_Male","6/2/21","Male","XY",0.719,32,0.0161035979369664,0.00643186635328521
"564","22/4/21","464",1.61070769694601,9200,1,"XX_Female","6/2/21","Female","XX",0.728,33,0.0268451282824334,0.0219914143840816
"565","22/4/21","464",1.36878765755329,13230,1,"XX_Female","6/2/21","Female","XX",0.728,33,0.0228131276258882,0.0219914143840816
"566","22/4/21","464",1.54044236266001,17450,1,"XX_Female","6/2/21","Female","XX",0.728,33,0.0256740393776669,0.0219914143840816
"567","22/4/21","464",1.47006989599131,21650,1,"XX_Female","6/2/21","Female","XX",0.728,33,0.0245011649331885,0.0219914143840816
"568","22/4/21","464",2.00764733138376,25850,1,"XX_Female","6/2/21","Female","XX",0.728,33,0.0334607888563959,0.0219914143840816
"569","22/4/21","464",2.01815473584388,30050,1,"XX_Female","6/2/21","Female","XX",0.728,33,0.0336359122640646,0.0219914143840816
"570","22/4/21","464",1.84920243993568,34160,1,"XX_Female","6/2/21","Female","XX",0.728,33,0.0308200406655946,0.0219914143840816
"571","22/4/21","464",1.51060287815947,38360,1,"XX_Female","6/2/21","Female","XX",0.728,33,0.0251767146359911,0.0219914143840816
"572","22/4/21","464",1.5588379733697,42560,1,"XX_Female","6/2/21","Female","XX",0.728,33,0.0259806328894951,0.0219914143840816
"573","22/4/21","464",1.62980867157337,46600,1,"XX_Female","6/2/21","Female","XX",0.728,33,0.0271634778595562,0.0219914143840816
"574","22/4/21","464",1.3194848630449,50800,1,"XX_Female","6/2/21","Female","XX",0.728,33,0.0219914143840816,0.0219914143840816
"575","22/4/21","465",1.4570446949821,11600,2,"XX_Female","6/2/21","Female","XX",0.79,32,0.0242840782497017,0.0178258761964517
"576","22/4/21","465",1.37294909916575,15650,2,"XX_Female","6/2/21","Female","XX",0.79,32,0.0228824849860958,0.0178258761964517
"577","22/4/21","465",1.30615576407431,19850,2,"XX_Female","6/2/21","Female","XX",0.79,32,0.0217692627345719,0.0178258761964517
"578","22/4/21","465",1.27140920126887,24050,2,"XX_Female","6/2/21","Female","XX",0.79,32,0.0211901533544812,0.0178258761964517
"579","22/4/21","465",1.24588809821329,28250,2,"XX_Female","6/2/21","Female","XX",0.79,32,0.0207648016368882,0.0178258761964517
"580","22/4/21","465",1.20727255005935,32450,2,"XX_Female","6/2/21","Female","XX",0.79,32,0.0201212091676558,0.0178258761964517
"581","22/4/21","465",1.15492334288512,36560,2,"XX_Female","6/2/21","Female","XX",0.79,32,0.0192487223814187,0.0178258761964517
"582","22/4/21","465",1.07973221923877,40760,2,"XX_Female","6/2/21","Female","XX",0.79,32,0.0179955369873128,0.0178258761964517
"583","22/4/21","465",1.0695525717871,44960,2,"XX_Female","6/2/21","Female","XX",0.79,32,0.0178258761964517,0.0178258761964517
"584","22/4/21","465",1.78136803774622,49000,2,"XX_Female","6/2/21","Female","XX",0.79,32,0.0296894672957704,0.0178258761964517
"585","22/4/21","467",1.49422480446738,11000,1,"XY_Male","6/2/21","Male","XY",0.72,30,0.0249037467411231,0.0121255073643466
"586","22/4/21","467",1.5558608742446,15030,1,"XY_Male","6/2/21","Male","XY",0.72,30,0.0259310145707434,0.0121255073643466
"587","22/4/21","467",1.12022824805996,19250,1,"XY_Male","6/2/21","Male","XY",0.72,30,0.0186704708009994,0.0121255073643466
"588","22/4/21","467",1.04680629580714,23450,1,"XY_Male","6/2/21","Male","XY",0.72,30,0.0174467715967856,0.0121255073643466
"589","22/4/21","467",1.05556089805401,27650,1,"XY_Male","6/2/21","Male","XY",0.72,30,0.0175926816342336,0.0121255073643466
"590","22/4/21","467",1.02096347564554,31850,1,"XY_Male","6/2/21","Male","XY",0.72,30,0.0170160579274257,0.0121255073643466
"591","22/4/21","467",0.893899706629912,35960,1,"XY_Male","6/2/21","Male","XY",0.72,30,0.0148983284438319,0.0121255073643466
"592","22/4/21","467",0.83165688824329,40160,1,"XY_Male","6/2/21","Male","XY",0.72,30,0.0138609481373882,0.0121255073643466
"593","22/4/21","467",0.789091001791193,44360,1,"XY_Male","6/2/21","Male","XY",0.72,30,0.0131515166965199,0.0121255073643466
"594","22/4/21","467",0.727530441860793,48400,1,"XY_Male","6/2/21","Male","XY",0.72,30,0.0121255073643466,0.0121255073643466
"595","22/4/21","469",2.00247176786207,10400,1,"XX_Female","6/2/21","Female","XX",0.954,32,0.0333745294643678,0.0209033359400204
"596","22/4/21","469",1.82661512351023,14430,1,"XX_Female","6/2/21","Female","XX",0.954,32,0.0304435853918372,0.0209033359400204
"597","22/4/21","469",1.86653440936437,18650,1,"XX_Female","6/2/21","Female","XX",0.954,32,0.0311089068227394,0.0209033359400204
"598","22/4/21","469",1.63176287452474,22850,1,"XX_Female","6/2/21","Female","XX",0.954,32,0.0271960479087457,0.0209033359400204
"599","22/4/21","469",1.59896804406583,27050,1,"XX_Female","6/2/21","Female","XX",0.954,32,0.0266494674010971,0.0209033359400204
"600","22/4/21","469",1.54431064094485,31250,1,"XX_Female","6/2/21","Female","XX",0.954,32,0.0257385106824142,0.0209033359400204
"601","22/4/21","469",1.50031719073105,35360,1,"XX_Female","6/2/21","Female","XX",0.954,32,0.0250052865121841,0.0209033359400204
"602","22/4/21","469",1.39385831792765,39560,1,"XX_Female","6/2/21","Female","XX",0.954,32,0.0232309719654609,0.0209033359400204
"603","22/4/21","469",1.44042472613143,43760,1,"XX_Female","6/2/21","Female","XX",0.954,32,0.0240070787688571,0.0209033359400204
"604","22/4/21","469",1.25420015640123,47800,1,"XX_Female","6/2/21","Female","XX",0.954,32,0.0209033359400204,0.0209033359400204
"605","22/4/21","470",0.969090790246766,9800,2,"XX_Male","6/2/21","Male","XX",0.915,36,0.0161515131707794,0.0105238147872862
"606","22/4/21","470",0.934604633420134,13830,2,"XX_Male","6/2/21","Male","XX",0.915,36,0.0155767438903356,0.0105238147872862
"607","22/4/21","470",0.970903727974769,18050,2,"XX_Male","6/2/21","Male","XX",0.915,36,0.0161817287995795,0.0105238147872862
"608","22/4/21","470",0.845484415723741,22250,2,"XX_Male","6/2/21","Male","XX",0.915,36,0.014091406928729,0.0105238147872862
"609","22/4/21","470",0.771240470172319,26450,2,"XX_Male","6/2/21","Male","XX",0.915,36,0.0128540078362053,0.0105238147872862
"610","22/4/21","470",0.712305012716588,30650,2,"XX_Male","6/2/21","Male","XX",0.915,36,0.0118717502119431,0.0105238147872862
"611","22/4/21","470",0.71062280652936,34760,2,"XX_Male","6/2/21","Male","XX",0.915,36,0.011843713442156,0.0105238147872862
"612","22/4/21","470",0.696352335946166,38960,2,"XX_Male","6/2/21","Male","XX",0.915,36,0.0116058722657694,0.0105238147872862
"613","22/4/21","470",0.640724438658112,43160,2,"XX_Male","6/2/21","Male","XX",0.915,36,0.0106787406443019,0.0105238147872862
"614","22/4/21","470",0.631428887237171,47200,2,"XX_Male","6/2/21","Male","XX",0.915,36,0.0105238147872862,0.0105238147872862
"615","22/4/21","471",1.34557142805594,11600,1,"XY_Male","6/2/21","Male","XY",0.844,31,0.0224261904675991,0.0146309689790676
"616","22/4/21","471",1.21304609382609,15650,1,"XY_Male","6/2/21","Male","XY",0.844,31,0.0202174348971015,0.0146309689790676
"617","22/4/21","471",1.10833691656893,19850,1,"XY_Male","6/2/21","Male","XY",0.844,31,0.0184722819428154,0.0146309689790676
"618","22/4/21","471",1.0675171340504,24050,1,"XY_Male","6/2/21","Male","XY",0.844,31,0.0177919522341734,0.0146309689790676
"619","22/4/21","471",1.0053196475095,28250,1,"XY_Male","6/2/21","Male","XY",0.844,31,0.0167553274584916,0.0146309689790676
"620","22/4/21","471",0.981958186665001,32450,1,"XY_Male","6/2/21","Male","XY",0.844,31,0.01636596977775,0.0146309689790676
"621","22/4/21","471",0.920000706624808,36560,1,"XY_Male","6/2/21","Male","XY",0.844,31,0.0153333451104135,0.0146309689790676
"622","22/4/21","471",0.906976468013708,40760,1,"XY_Male","6/2/21","Male","XY",0.844,31,0.0151162744668951,0.0146309689790676
"623","22/4/21","471",0.877858138744056,44960,1,"XY_Male","6/2/21","Male","XY",0.844,31,0.0146309689790676,0.0146309689790676
"624","22/4/21","471",0.93982411159035,49000,1,"XY_Male","6/2/21","Male","XY",0.844,31,0.0156637351931725,0.0146309689790676
"625","22/4/21","477",0.862616584320755,12200,2,"XX_Female","2/2/21","Female","XX",0.872,33,0.0143769430720126,0.0111721091803198
"626","22/4/21","477",0.812992154141349,16250,2,"XX_Female","2/2/21","Female","XX",0.872,33,0.0135498692356891,0.0111721091803198
"627","22/4/21","477",0.958818316209422,20450,2,"XX_Female","2/2/21","Female","XX",0.872,33,0.015980305270157,0.0111721091803198
"628","22/4/21","477",1.59033309667142,24650,2,"XX_Female","2/2/21","Female","XX",0.872,33,0.0265055516111904,0.0111721091803198
"629","22/4/21","477",1.57094512359101,28850,2,"XX_Female","2/2/21","Female","XX",0.872,33,0.0261824187265169,0.0111721091803198
"630","22/4/21","477",1.45571854853459,33050,2,"XX_Female","2/2/21","Female","XX",0.872,33,0.0242619758089099,0.0111721091803198
"631","22/4/21","477",1.20323670432184,37160,2,"XX_Female","2/2/21","Female","XX",0.872,33,0.0200539450720307,0.0111721091803198
"632","22/4/21","477",1.13364300260537,41360,2,"XX_Female","2/2/21","Female","XX",0.872,33,0.0188940500434228,0.0111721091803198
"633","22/4/21","477",0.670326550819188,45560,2,"XX_Female","2/2/21","Female","XX",0.872,33,0.0111721091803198,0.0111721091803198
"634","22/4/21","477",0.71469861790563,49600,2,"XX_Female","2/2/21","Female","XX",0.872,33,0.0119116436317605,0.0111721091803198
"635","28/3/21","415",0.892814900912946,11000,1,"XX_Male","7/2/21","Male","XX",0.64,26,0.0148802483485491,0.00799294502438897
"636","28/3/21","415",0.614605518520403,15030,1,"XX_Male","7/2/21","Male","XX",0.64,26,0.0102434253086734,0.00799294502438897
"637","28/3/21","415",0.540641146375943,19250,1,"XX_Male","7/2/21","Male","XX",0.64,26,0.00901068577293238,0.00799294502438897
"638","28/3/21","415",0.523033792296531,23450,1,"XX_Male","7/2/21","Male","XX",0.64,26,0.00871722987160886,0.00799294502438897
"639","28/3/21","415",0.530643925994622,27650,1,"XX_Male","7/2/21","Male","XX",0.64,26,0.00884406543324371,0.00799294502438897
"640","28/3/21","415",0.520166130088403,31850,1,"XX_Male","7/2/21","Male","XX",0.64,26,0.00866943550147338,0.00799294502438897
"641","28/3/21","415",0.498692490604671,35960,1,"XX_Male","7/2/21","Male","XX",0.64,26,0.00831154151007786,0.00799294502438897
"642","28/3/21","415",0.504513752111731,40160,1,"XX_Male","7/2/21","Male","XX",0.64,26,0.00840856253519552,0.00799294502438897
"643","28/3/21","415",0.479576701463338,44360,1,"XX_Male","7/2/21","Male","XX",0.64,26,0.00799294502438897,0.00799294502438897
"644","28/3/21","415",0.602429283307596,48400,1,"XX_Male","7/2/21","Male","XX",0.64,26,0.0100404880551266,0.00799294502438897
"645","28/3/21","415",1.38020684361809,52600,1,"XX_Male","7/2/21","Male","XX",0.64,26,0.0230034473936349,0.00799294502438897
"646","28/3/21","415",1.15677329985002,56800,1,"XX_Male","7/2/21","Male","XX",0.64,26,0.0192795549975003,0.00799294502438897
"647","28/3/21","416",0.399564162863158,10400,2,"XX_Male","7/2/21","Male","XX",0.632,30,0.00665940271438597,0.00643552286596056
"648","28/3/21","416",0.404938720457165,14430,2,"XX_Male","7/2/21","Male","XX",0.632,30,0.00674897867428609,0.00643552286596056
"649","28/3/21","416",0.394667741230882,18650,2,"XX_Male","7/2/21","Male","XX",0.632,30,0.00657779568718137,0.00643552286596056
"650","28/3/21","416",0.392521487665044,22850,2,"XX_Male","7/2/21","Male","XX",0.632,30,0.0065420247944174,0.00643552286596056
"651","28/3/21","416",0.398679055531046,27050,2,"XX_Male","7/2/21","Male","XX",0.632,30,0.00664465092551743,0.00643552286596056
"652","28/3/21","416",0.390575877428516,31250,2,"XX_Male","7/2/21","Male","XX",0.632,30,0.00650959795714194,0.00643552286596056
"653","28/3/21","416",0.386131371957634,35360,2,"XX_Male","7/2/21","Male","XX",0.632,30,0.00643552286596056,0.00643552286596056
"654","28/3/21","416",0.391038960248962,39560,2,"XX_Male","7/2/21","Male","XX",0.632,30,0.00651731600414936,0.00643552286596056
"655","28/3/21","416",0.396550295006968,43760,2,"XX_Male","7/2/21","Male","XX",0.632,30,0.00660917158344947,0.00643552286596056
"656","28/3/21","416",0.427340206232868,47800,2,"XX_Male","7/2/21","Male","XX",0.632,30,0.0071223367705478,0.00643552286596056
"657","28/3/21","416",1.12712696097067,52000,2,"XX_Male","7/2/21","Male","XX",0.632,30,0.0187854493495112,0.00643552286596056
"658","28/3/21","416",1.23699880186132,56200,2,"XX_Male","7/2/21","Male","XX",0.632,30,0.0206166466976887,0.00643552286596056
"659","28/3/21","416",1.21933674982012,60400,2,"XX_Male","7/2/21","Male","XX",0.632,30,0.0203222791636686,0.00643552286596056
"660","28/3/21","420",0.289297676801653,9800,2,"XY_Male","6/2/21","Male","XY",0.607,27,0.00482162794669422,0.00482162794669422
"661","28/3/21","420",0.323884772576672,13830,2,"XY_Male","6/2/21","Male","XY",0.607,27,0.00539807954294454,0.00482162794669422
"662","28/3/21","420",0.311976694649399,18050,2,"XY_Male","6/2/21","Male","XY",0.607,27,0.00519961157748998,0.00482162794669422
"663","28/3/21","420",0.329897512621277,22250,2,"XY_Male","6/2/21","Male","XY",0.607,27,0.00549829187702128,0.00482162794669422
"664","28/3/21","420",0.312715146268901,26450,2,"XY_Male","6/2/21","Male","XY",0.607,27,0.00521191910448168,0.00482162794669422
"665","28/3/21","420",0.321855780610941,30650,2,"XY_Male","6/2/21","Male","XY",0.607,27,0.00536426301018235,0.00482162794669422
"666","28/3/21","420",0.318194800668401,34760,2,"XY_Male","6/2/21","Male","XY",0.607,27,0.00530324667780668,0.00482162794669422
"667","28/3/21","420",0.326751352857039,38960,2,"XY_Male","6/2/21","Male","XY",0.607,27,0.00544585588095065,0.00482162794669422
"668","28/3/21","420",0.328513036761536,43160,2,"XY_Male","6/2/21","Male","XY",0.607,27,0.00547521727935893,0.00482162794669422
"669","28/3/21","420",0.320957097535022,47200,2,"XY_Male","6/2/21","Male","XY",0.607,27,0.00534928495891704,0.00482162794669422
"670","28/3/21","420",0.341561209408541,51400,2,"XY_Male","6/2/21","Male","XY",0.607,27,0.00569268682347568,0.00482162794669422
"671","28/3/21","420",0.689499804283304,55600,2,"XY_Male","6/2/21","Male","XY",0.607,27,0.0114916634047217,0.00482162794669422
"672","28/3/21","420",0.707991173410862,59800,2,"XY_Male","6/2/21","Male","XY",0.607,27,0.011799852890181,0.00482162794669422
"673","28/3/21","422",0.309049502324319,12200,2,"XX_Male","6/2/21","Male","XX",0.663,28,0.00515082503873865,0.00491316443733999
"674","28/3/21","422",0.294789866240399,16250,2,"XX_Male","6/2/21","Male","XX",0.663,28,0.00491316443733999,0.00491316443733999
"675","28/3/21","422",0.309347975957029,20450,2,"XX_Male","6/2/21","Male","XX",0.663,28,0.00515579959928382,0.00491316443733999
"676","28/3/21","422",0.30434575834226,24650,2,"XX_Male","6/2/21","Male","XX",0.663,28,0.00507242930570433,0.00491316443733999
"677","28/3/21","422",0.299873265336751,28850,2,"XX_Male","6/2/21","Male","XX",0.663,28,0.00499788775561251,0.00491316443733999
"678","28/3/21","422",0.29797752958502,33050,2,"XX_Male","6/2/21","Male","XX",0.663,28,0.00496629215975034,0.00491316443733999
"679","28/3/21","422",0.307398379967474,37160,2,"XX_Male","6/2/21","Male","XX",0.663,28,0.00512330633279124,0.00491316443733999
"680","28/3/21","422",0.322574440867602,41360,2,"XX_Male","6/2/21","Male","XX",0.663,28,0.0053762406811267,0.00491316443733999
"681","28/3/21","422",0.890225504348502,45560,2,"XX_Male","6/2/21","Male","XX",0.663,28,0.0148370917391417,0.00491316443733999
"682","28/3/21","422",0.69309380618259,49600,2,"XX_Male","6/2/21","Male","XX",0.663,28,0.0115515634363765,0.00491316443733999
"683","28/3/21","422",0.567381499710619,53800,2,"XX_Male","6/2/21","Male","XX",0.663,28,0.00945635832851032,0.00491316443733999
"684","28/3/21","422",0.572053714407007,58000,2,"XX_Male","6/2/21","Male","XX",0.663,28,0.00953422857345012,0.00491316443733999
"685","28/3/21","423",0.699689013004666,11600,1,"XX_Female","6/2/21","Female","XX",0.69,28,0.0116614835500778,0.00893993540767085
"686","28/3/21","423",0.567473444456913,15650,1,"XX_Female","6/2/21","Female","XX",0.69,28,0.00945789074094856,0.00893993540767085
"687","28/3/21","423",1.20025714376207,19850,1,"XX_Female","6/2/21","Female","XX",0.69,28,0.0200042857293678,0.00893993540767085
"688","28/3/21","423",1.58288852148261,24050,1,"XX_Female","6/2/21","Female","XX",0.69,28,0.0263814753580435,0.00893993540767085
"689","28/3/21","423",1.71559511614863,28250,1,"XX_Female","6/2/21","Female","XX",0.69,28,0.0285932519358105,0.00893993540767085
"690","28/3/21","423",1.26817274374695,32450,1,"XX_Female","6/2/21","Female","XX",0.69,28,0.0211362123957826,0.00893993540767085
"691","28/3/21","423",0.935327015097504,36560,1,"XX_Female","6/2/21","Female","XX",0.69,28,0.0155887835849584,0.00893993540767085
"692","28/3/21","423",0.603914301353532,40760,1,"XX_Female","6/2/21","Female","XX",0.69,28,0.0100652383558922,0.00893993540767085
"693","28/3/21","423",0.560763485537599,44960,1,"XX_Female","6/2/21","Female","XX",0.69,28,0.00934605809229331,0.00893993540767085
"694","28/3/21","423",0.559666366115138,49000,1,"XX_Female","6/2/21","Female","XX",0.69,28,0.00932777276858563,0.00893993540767085
"695","28/3/21","423",0.536396124460251,53200,1,"XX_Female","6/2/21","Female","XX",0.69,28,0.00893993540767085,0.00893993540767085
"696","28/3/21","423",0.586571144448056,57400,1,"XX_Female","6/2/21","Female","XX",0.69,28,0.00977618574080093,0.00893993540767085
"697","28/3/21","428",0.590983208196571,11600,2,"XY_Male","1/2/21","Male","XY",0.628,27,0.00984972013660952,0.00869110003698109
"698","28/3/21","428",0.539930397087848,15650,2,"XY_Male","1/2/21","Male","XY",0.628,27,0.00899883995146413,0.00869110003698109
"699","28/3/21","428",0.552146594232056,19850,2,"XY_Male","1/2/21","Male","XY",0.628,27,0.00920244323720093,0.00869110003698109
"700","28/3/21","428",0.544930076083735,24050,2,"XY_Male","1/2/21","Male","XY",0.628,27,0.00908216793472892,0.00869110003698109
"701","28/3/21","428",0.538759366162613,28250,2,"XY_Male","1/2/21","Male","XY",0.628,27,0.00897932276937688,0.00869110003698109
"702","28/3/21","428",0.52836632809916,32450,2,"XY_Male","1/2/21","Male","XY",0.628,27,0.00880610546831933,0.00869110003698109
"703","28/3/21","428",0.535919494613207,36560,2,"XY_Male","1/2/21","Male","XY",0.628,27,0.00893199157688678,0.00869110003698109
"704","28/3/21","428",0.534967663996482,40760,2,"XY_Male","1/2/21","Male","XY",0.628,27,0.0089161277332747,0.00869110003698109
"705","28/3/21","428",0.521466002218866,44960,2,"XY_Male","1/2/21","Male","XY",0.628,27,0.00869110003698109,0.00869110003698109
"706","28/3/21","428",0.563586874114782,49000,2,"XY_Male","1/2/21","Male","XY",0.628,27,0.0093931145685797,0.00869110003698109
"707","28/3/21","428",0.76565410538995,53200,2,"XY_Male","1/2/21","Male","XY",0.628,27,0.0127609017564992,0.00869110003698109
"708","28/3/21","428",1.7083759982054,57400,2,"XY_Male","1/2/21","Male","XY",0.628,27,0.0284729333034234,0.00869110003698109
"709","28/3/21","444",0.161457740227094,8600,1,"XY_Male","1/2/21","Male","XY",0.556,27,0.00269096233711824,0.00269096233711824
"710","28/3/21","444",0.201086799532092,12630,1,"XY_Male","1/2/21","Male","XY",0.556,27,0.00335144665886819,0.00269096233711824
"711","28/3/21","444",0.174506188369943,16850,1,"XY_Male","1/2/21","Male","XY",0.556,27,0.00290843647283239,0.00269096233711824
"712","28/3/21","444",0.191351286152553,21050,1,"XY_Male","1/2/21","Male","XY",0.556,27,0.00318918810254254,0.00269096233711824
"713","28/3/21","444",0.19258614753333,25250,1,"XY_Male","1/2/21","Male","XY",0.556,27,0.00320976912555551,0.00269096233711824
"714","28/3/21","444",0.206714955765248,29450,1,"XY_Male","1/2/21","Male","XY",0.556,27,0.00344524926275413,0.00269096233711824
"715","28/3/21","444",0.200889382172865,33560,1,"XY_Male","1/2/21","Male","XY",0.556,27,0.00334815636954775,0.00269096233711824
"716","28/3/21","444",0.189186070831697,37760,1,"XY_Male","1/2/21","Male","XY",0.556,27,0.00315310118052829,0.00269096233711824
"717","28/3/21","444",0.192496995977378,41960,1,"XY_Male","1/2/21","Male","XY",0.556,27,0.00320828326628963,0.00269096233711824
"718","28/3/21","444",0.198499805291511,46000,1,"XY_Male","1/2/21","Male","XY",0.556,27,0.00330833008819186,0.00269096233711824
"719","28/3/21","444",0.198502380143938,50200,1,"XY_Male","1/2/21","Male","XY",0.556,27,0.00330837300239897,0.00269096233711824
"720","28/3/21","444",0.311654910871407,54400,1,"XY_Male","1/2/21","Male","XY",0.556,27,0.00519424851452345,0.00269096233711824
"721","28/3/21","444",0.345973576363721,58600,1,"XY_Male","1/2/21","Male","XY",0.556,27,0.00576622627272868,0.00269096233711824
"722","28/3/21","459",0.52795149049915,9200,1,"XX_Male","6/2/21","Male","XX",0.512,28,0.00879919150831917,0.00850766807477724
"723","28/3/21","459",0.55153639162116,13230,1,"XX_Male","6/2/21","Male","XX",0.512,28,0.00919227319368599,0.00850766807477724
"724","28/3/21","459",0.547276777355772,17450,1,"XX_Male","6/2/21","Male","XX",0.512,28,0.00912127962259619,0.00850766807477724
"725","28/3/21","459",0.535123694310815,21650,1,"XX_Male","6/2/21","Male","XX",0.512,28,0.00891872823851358,0.00850766807477724
"726","28/3/21","459",0.519468696503108,25850,1,"XX_Male","6/2/21","Male","XX",0.512,28,0.00865781160838514,0.00850766807477724
"727","28/3/21","459",0.532839852673601,30050,1,"XX_Male","6/2/21","Male","XX",0.512,28,0.00888066421122669,0.00850766807477724
"728","28/3/21","459",0.520895934034339,34160,1,"XX_Male","6/2/21","Male","XX",0.512,28,0.00868159890057231,0.00850766807477724
"729","28/3/21","459",0.529809611889686,38360,1,"XX_Male","6/2/21","Male","XX",0.512,28,0.00883016019816143,0.00850766807477724
"730","28/3/21","459",0.51143840331955,42560,1,"XX_Male","6/2/21","Male","XX",0.512,28,0.00852397338865917,0.00850766807477724
"731","28/3/21","459",0.510460084486634,46600,1,"XX_Male","6/2/21","Male","XX",0.512,28,0.00850766807477724,0.00850766807477724
"732","28/3/21","459",0.524054588785041,50800,1,"XX_Male","6/2/21","Male","XX",0.512,28,0.00873424314641735,0.00850766807477724
